3.4081,0.038407,8.4049,1.1884
3.4154,0.038407,8.4779,1.1884
3.3502,0.038407,8.3706,1.1984
3.3593,0.048407,8.3374,1.2184
3.3979,0.048407,8.4651,1.2184
3.364,0.048407,8.3608,1.2184
3.3689,0.048407,8.2346,1.2184
3.3728,0.048407,8.276,1.1784
3.3774,0.058407,8.2665,1.1484
3.3561,0.058407,8.2077,1.1684
3.3494,0.068407,8.2338,1.1984
3.3619,0.068407,8.2885,1.1884
3.3698,0.068407,8.2541,1.1884
3.365,0.078407,8.0993,1.1184
3.3952,0.078407,8.1436,1.1184
3.4287,0.078407,8.2849,1.1184
3.3709,0.088407,8.2178,1.0184
3.3921,0.088407,8.2249,1.0284
3.3711,0.088407,8.1008,1.1784
3.3523,0.088407,8.0585,1.1884
3.3536,0.088407,8.0879,1.1884
3.3881,0.088407,8.1365,1.1484
3.3464,0.088407,8.0995,1.1584
3.3304,0.088407,8.0554,1.1184
3.3542,0.088407,8.0417,1.1684
3.3046,0.088407,7.9921,1.1984
3.3076,0.088407,8.0092,1.2184
3.3348,0.098407,7.9941,1.2384
3.3126,0.098407,7.9907,1.2084
3.3245,0.10841,7.9838,1.1984
3.2883,0.10841,7.9992,1.1984
3.2736,0.11841,8.022,1.2184
3.3011,0.12841,8.0448,1.2284
3.3115,0.12841,8.0553,1.2584
3.2949,0.12841,7.973,1.2084
3.3036,0.19841,7.9677,1.1984
3.3003,0.19841,7.9597,1.1484
3.2926,0.19841,7.9239,1.1184
3.2754,0.19841,7.8317,1.1484
3.26,0.19841,7.8538,1.1484
3.2362,0.19841,7.8487,1.2184
3.2813,0.19841,7.9266,1.1484
3.2344,0.19841,7.8469,1.1784
3.2348,0.20841,7.8051,1.1784
3.2388,0.13841,7.7482,1.1484
3.2081,0.13841,7.6519,1.2284
3.2551,0.20841,7.8348,1.2384
3.1661,0.18841,7.9192,1.2084
3.1605,0.10841,7.8151,1.2384
3.2593,0.10841,7.7968,1.1484
3.2126,0.098407,7.7408,1.1484
3.2174,0.10841,7.8487,1.1484
3.2134,0.098407,7.5775,1.1784
3.1891,0.078407,7.5954,1.1784
3.0919,0.068407,7.4466,1.2284
3.1467,0.068407,7.4592,1.2984
3.1202,0.078407,7.4936,1.2284
3.09,0.098407,7.576,1.2884
3.0142,0.10841,7.5189,1.2184
3.0292,0.23841,7.487,1.1984
3.0222,0.16841,7.4706,1.2384
2.9342,0.28841,7.4389,1.1784
2.8998,0.14841,7.503,1.1484
2.9994,0.18841,7.2557,1.1984
2.9684,0.18841,7.3184,1.2384
2.9717,0.18841,7.3592,1.1484
2.9986,0.18841,7.2924,1.1284
2.9828,0.18841,7.0563,1.1284
3.0218,0.18841,7.1046,1.2584
3.0907,0.30841,7.3,1.2384
3.0382,0.32841,7.5804,1.2684
3.0522,0.24841,7.3647,1.2384
3.0713,0.30841,7.3885,1.2184
3.0931,0.19841,7.5509,1.1484
3.0566,0.19841,7.4347,1.2284
3.1249,0.24841,7.3202,1.1484
3.0929,0.15841,7.3351,1.1184
3.1025,0.17841,7.5744,1.1484
3.0982,0.18841,7.4341,1.1484
3.1436,0.15841,7.5873,1.2384
3.1142,0.22841,7.7502,1.2084
3.2285,0.18841,7.3253,1.2184
3.1864,0.19841,7.1614,1.1184
3.1805,0.21841,6.593,1.2584
3.197,0.078407,6.3704,1.2284
3.2142,0.048407,6.472,1.2984
3.192,0.068407,6.5811,1.2984
3.2653,0.058407,6.4434,1.2984
3.2649,0.068407,6.6305,1.2984
3.295,0.078407,7.509,1.1284
3.3363,0.088407,7.5879,1.1284
3.3589,0.19841,6.4995,0.98841
3.3458,0.078407,6.3458,1.1884
3.3551,0.048407,6.627,1.2884
3.3649,0.098407,6.604,1.1484
3.3606,0.068407,6.445,0.96841
3.3862,0.068407,6.4659,1.2184
3.4344,0.068407,6.5469,0.97841
3.4311,0.068407,6.4686,1.2784
3.4862,0.068407,6.2424,1.2784
3.4571,0.068407,6.8321,1.2084
3.4646,0.088407,6.5817,1.2984
3.4831,0.19841,6.3706,1.2984
3.5248,0.068407,6.4733,1.2984
3.5256,0.088407,7.6225,1.1484
3.5067,0.068407,7.6411,1.1484
3.5995,0.058407,7.6401,1.1384
3.5669,0.068407,7.6169,1.1484
3.6304,0.068407,7.6241,1.1384
3.5855,0.068407,7.6214,1.1384
3.6539,0.068407,7.568,1.1384
3.6358,0.078407,7.5218,1.1884
3.6968,0.068407,7.7328,1.2384
3.7406,0.068407,7.5515,1.2884
3.6958,0.068407,7.6802,1.1484
3.7293,0.078407,7.6293,1.0284
3.6876,0.078407,7.5736,1.1184
3.7779,0.078407,7.6451,1.1484
3.7546,0.078407,7.5656,1.1984
3.8115,0.078407,7.7162,1.1184
3.7886,0.078407,7.7449,1.1184
3.8064,0.068407,7.7392,1.1084
3.835,0.068407,7.8662,1.0984
3.824,0.078407,7.7709,1.1184
3.911,0.078407,7.886,1.1184
3.8566,0.078407,7.8129,1.1184
3.8879,0.078407,7.7644,1.1184
3.8855,0.078407,7.8277,1.1084
3.9487,0.078407,7.9003,1.0784
3.9548,0.078407,7.7845,1.0784
3.9462,0.078407,7.8462,1.0884
3.9214,0.088407,7.7511,1.1284
3.942,0.078407,7.9451,1.1084
4.0063,0.088407,7.8595,1.1284
3.9851,0.098407,7.8898,1.0984
3.9651,0.098407,7.9635,1.0784
3.9642,0.098407,7.8877,1.0384
3.9768,0.11841,7.994,1.0684
4.0078,0.098407,7.95,1.0884
4.0665,0.088407,7.7509,0.97841
4.001,0.088407,7.7839,1.0884
4.0581,0.088407,7.7941,1.1284
4.1105,0.078407,7.823,1.1484
4.1472,0.078407,7.7284,1.1984
4.1614,0.078407,7.6771,1.0684
4.2206,0.088407,7.8581,1.0084
4.2116,0.078407,7.7881,1.1284
4.1961,0.078407,7.8476,1.1284
4.24,0.088407,7.8915,1.1284
4.2256,0.088407,7.8538,1.1284
4.2034,0.098407,7.7987,1.1284
4.236,0.098407,7.8876,1.1284
4.2292,0.10841,7.862,1.1484
4.3277,0.10841,7.8995,1.1384
4.3146,0.10841,7.9333,1.1284
4.2849,0.10841,7.7208,1.1284
4.3059,0.10841,7.8122,1.1184
4.3435,0.10841,7.9903,1.1184
4.4369,0.10841,7.9666,1.1284
4.433,0.10841,7.9346,1.1284
4.4136,0.10841,7.9526,1.1284
4.5013,0.10841,7.9888,0.97841
4.4916,0.10841,8.04,1.0884
4.4914,0.11841,8.0774,1.0384
4.4833,0.11841,7.9896,1.0584
4.5427,0.10841,7.9458,0.99841
4.5123,0.11841,8.028,1.0684
4.4811,0.11841,7.917,1.1284
4.5372,0.11841,8.006,1.1284
4.505,0.11841,8.03,1.1284
4.5947,0.11841,8.0587,1.1484
4.5693,0.10841,7.9021,1.1484
4.6041,0.11841,8.0119,0.88841
4.6306,0.10841,8.1228,1.1084
4.6318,0.098407,8.0209,0.93841
4.6546,0.10841,8.1702,1.0584
4.6857,0.098407,8.206,1.1284
4.6582,0.10841,8.1457,1.1084
4.6878,0.10841,8.1987,1.0684
4.6942,0.10841,7.9942,1.0184
4.7693,0.10841,8.2193,0.85841
4.7683,0.10841,8.0214,0.93841
4.7458,0.10841,8.0177,0.92841
4.7235,0.10841,8.1313,0.98841
4.7596,0.10841,8.2049,1.1284
4.7843,0.11841,8.2202,0.89841
4.7998,0.10841,8.1748,1.1284
4.7993,0.11841,8.1274,0.89841
4.7634,0.12841,8.0915,1.1284
4.7959,0.10841,8.2553,0.97841
4.8209,0.19841,8.1678,0.97841
4.8451,0.19841,8.2248,0.97841
4.8776,0.11841,8.1823,0.90841
4.8949,0.11841,8.2277,0.85841
4.9012,0.11841,8.2106,0.90841
4.937,0.11841,8.2089,0.85841
4.9783,0.11841,8.2548,0.98841
4.9392,0.11841,8.2532,0.98841
4.9538,0.15841,8.235,0.98841
4.9881,0.19841,8.3021,0.98841
4.9708,0.11841,8.2567,0.98841
4.9975,0.11841,8.3444,0.98841
5.0331,0.15841,8.3144,0.98841
5.0015,0.19841,8.2358,0.96841
5.0023,0.11841,8.2695,0.95841
4.9873,0.11841,8.3107,0.85841
5.0336,0.19841,8.3148,0.92841
5.0596,0.19841,8.4158,0.88841
5.094,0.19841,8.3096,0.90841
5.0551,0.19841,8.4019,0.89841
5.0969,0.13841,8.5844,0.85841
5.1007,0.12841,8.4101,0.85841
5.09,0.12841,8.4416,0.98841
5.0989,0.11841,8.4926,0.96841
5.1496,0.12841,8.3887,0.98841
5.0894,0.11841,8.3613,0.96841
5.0611,0.12841,8.4361,0.98841
5.1496,0.19841,8.4309,1.0684
5.1519,0.19841,8.391,0.89841
5.0722,0.19841,8.3722,0.92841
5.045,0.13841,8.3919,1.1184
5.0632,0.098407,8.5414,0.97841
5.1069,0.19841,8.585,0.89841
5.122,0.19841,8.3282,0.89841
5.022,0.19841,8.2892,0.90841
5.0576,0.19841,8.4795,1.1484
4.9969,0.19841,8.4234,1.1284
4.9831,0.11841,8.3065,1.1284
4.9815,0.11841,8.3659,1.0084
4.9882,0.10841,8.2648,1.0684
4.9706,0.068407,8.2097,1.0784
5.0086,0.10841,8.3508,0.97841
4.9801,0.038407,8.5192,1.1284
4.9891,0.078407,8.5563,1.1284
5.0223,0.078407,8.491,0.95841
4.9995,0.078407,8.5198,0.98841
4.942,0.078407,8.4717,0.98841
4.9994,0.058407,8.6182,0.96841
4.9723,0.068407,8.6004,1.1284
4.9837,0.068407,8.5509,1.0084
4.9602,0.058407,8.579,0.99841
4.9903,0.058407,8.684,0.98841
4.9328,0.058407,8.6875,0.98841
4.9545,0.058407,8.5639,1.1284
4.9149,0.058407,8.529,1.1284
4.909,0.058407,8.5746,1.0784
4.9159,0.068407,8.6752,0.98841
4.9155,0.068407,8.7123,0.98841
4.9498,0.068407,8.7232,1.1284
4.8733,0.068407,8.7077,0.98841
4.8955,0.068407,8.7346,0.99841
4.8801,0.068407,8.7239,1.1284
4.8594,0.078407,8.6985,0.98841
4.8133,0.078407,8.6804,0.92841
4.8072,0.068407,8.7587,1.0484
4.8085,0.068407,8.7319,1.0284
4.8196,0.068407,8.7758,1.0084
4.8043,0.058407,8.8074,1.0284
4.7767,0.068407,8.8126,1.1284
4.7921,0.058407,8.8281,1.1284
4.7769,0.058407,8.766,1.0084
4.8119,0.058407,8.6885,0.98841
4.7794,0.048407,8.7403,1.0784
4.7805,0.048407,8.7086,1.1084
4.7639,0.048407,8.7014,1.0784
4.7379,0.048407,8.6519,1.1284
4.7361,0.048407,8.7345,0.89841
4.7388,0.038407,8.8076,1.1284
4.7273,0.038407,8.8711,1.1284
4.7711,0.038407,8.9805,1.1284
4.736,0.048407,8.9173,1.0484
4.6814,0.038407,8.8064,0.98841
4.7125,0.028407,8.8375,0.98841
4.7364,0.028407,8.8286,1.0284
4.7133,0.038407,8.932,1.0684
4.7009,0.028407,9.0134,1.0884
4.715,0.028407,8.9385,1.0484
4.6814,0.028407,9.0361,1.1284
4.698,0.028407,8.9355,1.1284
4.6898,0.018407,8.9648,1.0784
4.6478,0.018407,8.9744,1.1284
4.6158,0.018407,8.9565,1.0484
4.6432,0.028407,8.9979,1.0284
4.6143,0.018407,9.133,0.98841
4.6204,0.018407,9.0595,1.0184
4.5649,0.018407,8.9337,1.1284
4.623,0.018407,9.0715,1.1284
4.5266,0.0084073,8.886,1.1284
4.5267,0.0084073,8.9846,1.0184
4.5658,0.0084073,9.0846,1.0384
4.5395,0.0084073,8.9833,1.0484
4.5746,-0.0015927,9.1261,1.0584
4.5235,0.0084073,8.9578,1.1284
4.5251,-0.0015927,9.1189,1.0684
4.5062,-0.0015927,9.1421,1.1184
4.4799,-0.0015927,9.0456,1.0684
4.5503,-0.0015927,9.1065,1.0684
4.5197,-0.0015927,9.1463,1.0684
4.5255,-0.0015927,9.1005,1.0584
4.5047,-0.011593,9.1969,1.1284
4.5245,-0.011593,9.1417,1.1084
4.4448,-0.021593,9.1182,1.0784
4.4794,-0.021593,9.0591,1.0584
4.5007,-0.031593,9.2257,1.0584
4.4736,-0.031593,9.1939,1.0984
4.4789,-0.041593,9.3071,1.1284
4.4177,-0.041593,9.1427,1.1284
4.4411,-0.051593,9.1521,1.1084
4.3967,-0.051593,9.1311,1.0784
4.3981,-0.051593,9.0621,1.0984
4.4175,-0.061593,9.2597,1.0984
4.4216,-0.071593,9.2778,1.1484
4.34,-0.071593,9.2056,1.1284
4.437,-0.071593,9.2651,1.0784
4.3896,-0.081593,9.2646,1.0584
4.3861,-0.081593,9.2751,1.1284
4.4042,-0.091593,9.3026,1.1184
4.381,-0.091593,9.2232,1.1184
4.3942,-0.10159,9.1942,1.1184
4.3652,-0.10159,9.2355,1.0784
4.3747,-0.11159,9.4044,1.1284
4.3625,-0.11159,9.2891,1.1484
4.3884,-0.12159,9.3056,1.1684
4.3652,-0.12159,9.348,1.1484
4.3446,-0.13159,9.3884,1.1484
4.3415,-0.13159,9.3524,1.1184
4.3719,-0.14159,9.5,1.1184
4.3487,-0.14159,9.3128,1.1384
4.3366,-0.15159,9.3663,1.1484
4.3363,-0.16159,9.366,1.1184
4.2831,-0.20159,9.3737,1.1284
4.3454,-0.20159,9.2486,1.1284
4.302,-0.20159,9.4254,1.1084
4.2603,-0.18159,9.2806,1.0784
4.3183,-0.20159,9.3854,1.1484
4.2344,-0.20159,9.3719,1.1484
4.2466,-0.20159,9.37,1.1484
4.2173,-0.20159,9.3126,1.1384
4.2202,-0.20159,9.3014,1.1384
4.2392,-0.20159,9.2548,1.1484
4.2415,-0.20159,9.2524,1.1284
4.2809,-0.20159,9.395,1.1284
4.2385,-0.20159,9.3057,1.1284
4.2345,-0.20159,9.4423,1.1284
4.2089,-0.20159,9.2808,0.97841
4.1937,-0.20159,9.2421,1.2584
4.2412,-0.20159,9.4021,1.1484
4.2038,-0.20159,9.3507,1.1284
4.2152,-0.20159,9.2917,1.1084
4.2085,-0.20159,9.421,1.0684
4.1879,-0.20159,9.3863,1.0684
4.1927,-0.20159,9.3677,1.0484
4.1456,-0.20159,9.4472,1.0984
4.2232,-0.20159,9.4498,1.1284
4.1695,-0.21159,9.546,1.1484
4.1855,-0.20159,9.623,1.1684
4.1761,-0.21159,9.5948,1.2084
4.2235,-0.21159,9.5063,1.1984
4.1993,-0.21159,9.543,1.1884
4.1625,-0.22159,9.5906,1.1784
4.1734,-0.21159,9.5078,1.1484
4.1825,-0.22159,9.6294,1.1484
4.1502,-0.22159,9.6018,1.1484
4.2013,-0.23159,9.5497,1.1484
4.1955,-0.21159,9.5908,1.1484
4.1894,-0.23159,9.6832,1.1784
4.1783,-0.23159,9.5361,1.2084
4.1638,-0.23159,9.6481,1.1884
4.1893,-0.23159,9.6596,1.1684
4.1604,-0.24159,9.7666,1.1984
4.2004,-0.24159,9.6801,1.1184
4.1577,-0.24159,9.7405,1.1984
4.1801,-0.24159,9.6644,1.1884
4.1668,-0.24159,9.7449,1.2084
4.2133,-0.24159,9.6602,1.1884
4.1471,-0.24159,9.6924,1.1984
4.1681,-0.26159,9.7369,1.2184
4.1266,-0.25159,9.6485,1.1884
4.1677,-0.26159,9.624,1.2084
4.1583,-0.26159,9.6567,1.2784
4.1789,-0.26159,9.6024,1.2984
4.1507,-0.26159,9.6211,1.2584
4.1153,-0.26159,9.5762,1.2984
4.2017,-0.26159,9.6392,1.2484
4.1171,-0.26159,9.6624,1.2884
4.1695,-0.26159,9.6961,1.2684
4.2026,-0.26159,9.6213,1.2684
4.1713,-0.26159,9.6463,1.2584
4.1864,-0.27159,9.6801,1.2784
4.192,-0.26159,9.6202,1.2284
4.239,-0.26159,9.6202,1.2384
4.165,-0.26159,9.6634,1.2684
4.2115,-0.26159,9.7287,1.2684
4.1802,-0.26159,9.6458,1.2384
4.1959,-0.26159,9.6756,1.2484
4.2132,-0.26159,9.6178,1.2484
4.196,-0.27159,9.5678,1.2384
4.1653,-0.26159,9.57,1.2584
4.1974,-0.26159,9.6161,1.2384
4.1946,-0.27159,9.6696,1.2584
4.1495,-0.27159,9.5917,1.2384
4.1978,-0.27159,9.6212,1.2684
