4.0239,0.088407,7.9473,1.0484
4.0023,0.088407,7.832,1.0884
4.0676,0.088407,7.902,1.1284
4.0684,0.088407,7.9028,1.1184
4.0762,0.15841,7.7794,0.98841
4.0938,0.14841,7.9141,1.0484
4.0597,0.088407,7.7206,1.2284
4.0871,0.088407,7.7762,1.0984
4.1112,0.088407,7.805,1.0584
4.166,0.088407,7.991,1.1284
4.1677,0.088407,8.0255,1.1284
4.1913,0.088407,7.9553,1.1284
4.2071,0.088407,7.9618,1.1284
4.1974,0.088407,7.9287,0.98841
4.2021,0.10841,8.0271,1.0984
4.2305,0.098407,7.8962,1.1184
4.2502,0.088407,8.0236,1.0684
4.2463,0.11841,7.9213,0.94841
4.2621,0.11841,7.8715,1.0884
4.2812,0.19841,8.0266,1.1284
4.277,0.19841,7.9848,1.0884
4.2735,0.19841,7.9672,1.0984
4.2527,0.16841,8.059,1.0084
4.2881,0.15841,7.9163,0.97841
4.2931,0.19841,8.104,1.0684
4.2652,0.19841,7.9683,1.1484
4.3156,0.19841,8.1031,1.1284
4.2933,0.19841,8.2121,1.1284
4.3256,0.19841,8.1974,1.0284
4.3091,0.19841,8.1763,1.0184
4.3095,0.19841,8.1392,1.0584
4.3606,0.13841,8.2652,1.0684
4.3628,0.13841,8.08,1.1284
4.3468,0.12841,8.1484,1.1284
4.3366,0.12841,8.171,1.1284
4.3938,0.11841,8.3126,1.1284
4.3779,0.10841,8.1748,1.0684
4.4354,0.098407,8.2932,1.0284
4.423,0.098407,8.3464,1.0184
4.4508,0.088407,8.1633,0.98841
4.4782,0.088407,8.2704,1.1284
4.4523,0.088407,8.3383,1.1384
4.5092,0.078407,8.2733,1.0784
4.4818,0.078407,8.3022,1.0484
4.4854,0.078407,8.4089,1.0384
4.5177,0.078407,8.4927,1.0284
4.5122,0.078407,8.3841,1.0084
4.4917,0.078407,8.4339,0.99841
4.5535,0.078407,8.5285,1.0084
4.5657,0.078407,8.3579,1.0284
4.5774,0.068407,8.4305,1.0584
4.5882,0.068407,8.5304,1.1284
4.6096,0.068407,8.5284,1.1284
4.6038,0.068407,8.4898,1.1284
4.6503,0.068407,8.616,1.1284
4.6719,0.068407,8.4735,1.1284
4.6811,0.068407,8.4733,1.0684
4.6914,0.068407,8.5492,1.0384
4.7001,0.068407,8.6517,1.0484
4.7205,0.068407,8.7002,0.99841
4.6912,0.068407,8.5068,1.0284
4.7106,0.078407,8.6059,1.0184
4.7147,0.068407,8.6756,1.0484
4.7244,0.058407,8.7322,1.1284
4.7738,0.068407,8.5707,1.0084
4.7589,0.058407,8.6121,1.0084
4.7437,0.058407,8.6671,1.1284
4.7598,0.058407,8.7817,1.1284
4.7468,0.058407,8.778,1.1284
4.7602,0.048407,8.7915,0.98841
4.8013,0.048407,8.8138,0.99841
4.8355,0.048407,8.7214,0.98841
4.8281,0.048407,8.714,0.95841
4.8132,0.048407,8.7414,0.95841
4.8212,0.048407,8.7493,1.0384
4.855,0.038407,8.7784,1.0384
4.8672,0.038407,8.8328,1.1284
4.8681,0.038407,8.8665,1.1284
4.8855,0.038407,8.9636,1.1284
4.8573,0.038407,8.9917,1.1284
4.8878,0.028407,9.0315,1.1284
4.8822,0.028407,8.9838,1.1284
4.9024,0.028407,8.9946,0.97841
4.9434,0.018407,8.8575,0.97841
4.9145,0.018407,8.9973,0.96841
4.9476,0.018407,8.9929,0.97841
4.9244,0.018407,8.9651,0.96841
4.9768,0.0084073,9.0878,0.94841
4.9731,0.018407,9.0841,0.95841
4.9781,0.018407,9.1828,0.98841
4.9574,0.018407,8.9981,0.92841
5.0023,0.018407,9.1508,1.0384
5.0017,0.018407,9.122,1.0284
5.0215,0.018407,9.1559,1.0184
5.0241,0.0084073,9.1538,1.0384
4.9977,0.0084073,9.1414,1.0384
5.0032,0.0084073,9.1142,1.0184
5.0141,0.0084073,9.0688,1.0084
5.025,0.0084073,9.2437,0.97841
5.0071,0.0084073,9.2915,0.97841
4.9971,0.0084073,9.2346,1.0284
5.0073,0.0084073,9.2307,1.0184
4.9931,0.0084073,9.2165,1.0184
5.0036,0.0084073,9.2224,1.0184
4.9934,0.0084073,9.2074,0.99841
5.0217,-0.0015927,9.2264,1.0284
5.024,-0.0015927,9.1818,1.0584
5.0255,-0.0015927,9.1787,1.0684
5.0064,-0.0015927,9.2532,1.0584
5.0257,-0.0015927,9.4554,1.0384
4.9902,-0.011593,9.373,1.1284
4.959,-0.0015927,9.3277,1.0684
4.9706,-0.011593,9.3112,1.0784
4.9457,-0.011593,9.2957,1.0284
4.9286,-0.011593,9.2364,1.0084
4.9059,-0.011593,9.3356,1.1284
4.8394,-0.021593,9.3112,1.1284
4.829,-0.021593,9.2915,1.1284
4.8458,-0.021593,9.2896,1.0384
4.8355,-0.031593,9.3121,1.0484
4.7823,-0.031593,9.2401,1.0484
4.783,-0.041593,9.4143,1.0284
4.7273,-0.051593,9.3069,1.0384
4.7196,-0.051593,9.2759,1.0284
4.7111,-0.051593,9.2626,0.97841
4.6958,-0.061593,9.3177,1.1284
4.664,-0.071593,9.3515,1.1284
4.6854,-0.081593,9.3542,1.0984
4.6023,-0.081593,9.3179,1.1284
4.5932,-0.081593,9.2667,1.1284
4.6126,-0.091593,9.3001,1.0984
4.5871,-0.091593,9.3778,1.0484
4.611,-0.091593,9.3407,1.0984
4.6204,-0.091593,9.4157,1.1284
4.6511,-0.10159,9.3011,1.1384
4.5862,-0.10159,9.3393,1.1084
4.5812,-0.10159,9.3906,1.0884
4.5757,-0.11159,9.357,1.0484
4.5513,-0.12159,9.356,1.0684
4.5388,-0.11159,9.2873,1.1284
4.4885,-0.12159,9.34,1.1084
4.4866,-0.13159,9.4038,1.0684
4.4989,-0.13159,9.4677,1.1184
4.4919,-0.14159,9.5356,1.1784
4.4067,-0.15159,9.2957,1.1584
4.428,-0.15159,9.3921,1.1184
4.4505,-0.16159,9.4802,1.1184
4.4519,-0.16159,9.4722,1.1584
4.4623,-0.17159,9.4592,1.1584
4.4101,-0.20159,9.4726,1.1284
4.3766,-0.20159,9.4532,1.1284
4.3606,-0.20159,9.3153,1.1284
4.3773,-0.20159,9.3507,1.0984
4.3634,-0.20159,9.379,1.0684
4.3536,-0.20159,9.4442,1.0484
4.3451,-0.20159,9.4029,1.2484
4.3545,-0.20159,9.4498,1.2284
4.3401,-0.20159,9.4963,1.1184
4.3465,-0.20159,9.4887,1.0884
4.2846,-0.20159,9.5206,1.0284
4.2539,-0.20159,9.4102,1.1284
4.3074,-0.20159,9.548,1.1484
4.2857,-0.20159,9.6951,1.1284
4.2688,-0.20159,9.4532,1.1684
4.2751,-0.19159,9.5063,1.1884
4.2732,-0.20159,9.556,1.1584
4.2772,-0.20159,9.5412,1.0984
4.2566,-0.20159,9.6707,1.1484
4.2169,-0.20159,9.6919,1.2484
4.2296,-0.20159,9.5218,1.2584
4.2387,-0.20159,9.4934,1.1984
4.2292,-0.21159,9.4839,1.1784
4.1773,-0.21159,9.5867,1.1884
4.2201,-0.21159,9.5029,1.1584
4.1788,-0.21159,9.5835,1.1384
4.2065,-0.22159,9.5877,1.1184
4.2047,-0.22159,9.5391,1.1784
4.2049,-0.22159,9.6236,1.1484
4.1861,-0.23159,9.6517,1.1484
4.139,-0.23159,9.6515,1.1184
4.2117,-0.23159,9.7242,1.0984
4.1412,-0.23159,9.6959,1.2184
4.1517,-0.24159,9.7392,1.2184
4.155,-0.24159,9.5831,1.2284
4.1334,-0.25159,9.6272,1.2384
4.1433,-0.25159,9.6793,1.2384
4.1438,-0.26159,9.6141,1.2284
4.1214,-0.25159,9.6057,1.2084
4.1216,-0.25159,9.6482,1.1984
4.1597,-0.25159,9.7707,1.1984
4.1338,-0.26159,9.6744,1.1884
4.1306,-0.26159,9.7368,1.2084
4.166,-0.25159,9.852,1.2084
4.1684,-0.26159,9.8403,1.2084
4.1645,-0.25159,9.8411,1.2084
4.1405,-0.25159,9.8358,1.1884
4.1577,-0.26159,9.7265,1.2284
4.1464,-0.25159,9.776,1.1984
4.1213,-0.25159,9.8026,1.1884
4.1723,-0.25159,9.8488,1.1984
4.1421,-0.25159,9.7483,1.1984
4.1611,-0.26159,9.7908,1.2184
4.1452,-0.25159,9.8734,1.1984
4.1627,-0.26159,9.9236,1.2184
4.1462,-0.26159,9.743,1.2084
4.1212,-0.25159,9.7462,1.2084
4.1165,-0.26159,9.7368,1.2284
4.1547,-0.26159,9.7984,1.2284
4.1594,-0.25159,9.7329,1.2184
4.1698,-0.26159,9.7713,1.2284
4.1697,-0.26159,9.7525,1.2284
4.1673,-0.25159,9.8579,1.2184
4.528,-0.15159,9.3327,1.0984
4.537,-0.14159,9.3182,1.1284
4.5107,-0.14159,9.2685,1.1284
4.519,-0.15159,9.2768,1.1284
4.4996,-0.15159,9.3934,1.1084
4.4764,-0.15159,9.4826,1.1384
4.4284,-0.15159,9.3831,1.1584
4.4258,-0.15159,9.3524,1.1784
4.4191,-0.15159,9.3034,1.1584
4.4534,-0.15159,9.3847,1.1184
4.4299,-0.14159,9.5065,1.1284
4.4386,-0.15159,9.5526,1.1284
4.4291,-0.14159,9.5104,1.1284
4.3765,-0.15159,9.4343,1.1484
4.3802,-0.15159,9.3958,1.1484
4.3873,-0.14159,9.3326,1.1484
4.4092,-0.15159,9.4061,1.1284
4.4347,-0.15159,9.366,1.1484
4.3851,-0.15159,9.3491,1.0684
4.3834,-0.16159,9.3662,1.0384
4.3811,-0.16159,9.4811,1.2484
4.3663,-0.16159,9.4944,1.1684
4.329,-0.17159,9.415,1.1384
4.3686,-0.17159,9.5202,1.1284
4.3139,-0.17159,9.3999,1.1284
4.3741,-0.17159,9.4554,1.0784
4.3059,-0.20159,9.4341,1.0184
4.3379,-0.20159,9.4051,0.97841
4.3632,-0.20159,9.3741,1.1284
4.2935,-0.20159,9.3982,1.1484
4.3295,-0.20159,9.4014,1.1284
4.2909,-0.20159,9.6675,1.1284
4.2743,-0.20159,9.5852,1.1984
4.2968,-0.20159,9.4953,1.2184
4.3088,-0.20159,9.4931,1.1484
4.2616,-0.20159,9.5257,1.1284
4.2732,-0.20159,9.4904,1.1184
4.3065,-0.20159,9.6643,1.0884
4.2961,-0.20159,9.5648,1.1584
4.2645,-0.20159,9.613,1.1684
4.2685,-0.20159,9.5466,1.2084
4.2701,-0.20159,9.5389,1.2284
4.2096,-0.20159,9.5299,1.1884
4.2406,-0.21159,9.4766,1.2784
4.2275,-0.21159,9.4962,1.1284
4.1997,-0.21159,9.5762,1.1084
4.2161,-0.22159,9.5317,1.0984
4.221,-0.22159,9.7007,1.0884
4.2308,-0.23159,9.748,1.1484
4.2008,-0.24159,9.6805,1.1484
4.2163,-0.25159,9.7757,1.1484
4.1987,-0.25159,9.7393,1.1284
4.1863,-0.26159,9.6426,1.1184
4.1185,-0.26159,9.6779,1.1784
4.1905,-0.27159,9.7217,1.1984
4.2139,-0.26159,9.7592,1.2084
4.1666,-0.26159,9.7729,1.1984
4.1603,-0.27159,9.8135,1.1984
4.2104,-0.27159,9.8495,1.2084
4.1989,-0.27159,9.791,1.2284
4.1772,-0.27159,9.8069,1.2184
4.1732,-0.27159,9.7654,1.2084
4.1924,-0.27159,9.883,1.1984
4.1848,-0.27159,9.7255,1.1884
4.1963,-0.27159,9.8213,1.2084
4.1447,-0.27159,9.7744,1.2284
4.1592,-0.27159,9.7889,1.2184
4.1667,-0.27159,9.7542,1.2084
4.1796,-0.27159,9.8843,1.1884
4.1684,-0.27159,9.8356,1.2184
4.1978,-0.27159,9.8322,1.1884
4.1912,-0.27159,9.849,1.2184
4.1732,-0.27159,9.7654,1.2184
4.1935,-0.27159,9.8278,1.1884
4.2219,-0.27159,9.9172,1.1884
4.2014,-0.27159,9.8405,1.1884
4.1589,-0.27159,9.7558,1.2184
4.192,-0.27159,9.878,1.1884
4.1801,-0.27159,9.8192,1.2184
4.1965,-0.27159,9.8028,1.1784
4.1884,-0.27159,9.8509,1.2184
4.1583,-0.27159,9.8349,1.1884
4.1866,-0.27159,9.8538,1.2484
4.1896,-0.28159,9.7396,1.1884
4.176,-0.27159,9.8291,1.2284
4.1539,-0.27159,9.8352,1.1984
4.1955,-0.27159,9.7361,1.1884
4.1711,-0.27159,9.768,1.1984
